0.	731.5496826171875
1.	777.8391723632812
2.	932.3331909179688
3.	1013.6787109375
4.	1088.771728515625
5.	1200.5283203125
6.	1282.57958984375
7.	1195.294677734375
8.	1227.5284423828125
9.	1304.5347900390625
10.	999.345458984375
11.	1118.5172119140625
12.	1077.0399169921875
13.	1224.20068359375
14.	1162.6436767578125
15.	1256.5791015625
16.	1229.579833984375
17.	1221.3609619140625
18.	1404.6578369140625
19.	1310.738037109375
20.	1193.24658203125
21.	1235.4742431640625
22.	1258.6617431640625
23.	1353.4908447265625
24.	1401.6558837890625
25.	1331.9423828125
26.	1250.3228759765625
27.	1326.0390625
28.	1357.3494873046875
29.	1370.281982421875
30.	1301.880615234375
31.	1316.559814453125
32.	1478.8702392578125
33.	1626.8375244140625
34.	1638.7122802734375
35.	1701.8026123046875
36.	1701.646240234375
37.	1560.3763427734375
38.	1707.818359375
39.	1743.1064453125
40.	1738.34033203125
41.	1789.2540283203125
42.	1841.4892578125
43.	1802.165771484375
44.	1806.138916015625
45.	1820.545166015625
46.	1730.99853515625
47.	1819.760986328125
48.	1919.3330078125
49.	1961.4697265625
50.	1999.87646484375
51.	1947.9371337890625
52.	1688.5177001953125
53.	1508.7244873046875
54.	1645.5250244140625
55.	1594.424560546875
56.	1520.0147705078125
57.	1489.5125732421875
58.	1345.283203125
59.	1524.5203857421875
60.	1513.992431640625
61.	1629.6187744140625
62.	1550.9573974609375
63.	1522.10302734375
64.	1615.6898193359375
65.	1672.443115234375
66.	1737.478759765625
67.	1819.086669921875
68.	1846.9722900390625
69.	1795.630126953125
70.	1783.9810791015625
71.	1906.262451171875
72.	1861.2564697265625
73.	1764.5167236328125
74.	1798.999755859375
75.	1788.9385986328125
77.	1827.475341796875
78.	1853.7850341796875
79.	1786.2706298828125
80.	1775.2158203125
81.	1722.3515625
82.	1708.1915283203125
83.	1605.3299560546875
84.	1664.5150146484375
85.	1710.9683837890625
86.	1710.4139404296875
87.	1833.7259521484375
88.	1839.8487548828125
89.	1856.2203369140625
90.	1963.656494140625
91.	2057.457763671875
92.	2067.5048828125
93.	2088.992919921875
94.	2119.5341796875
95.	2115.0517578125
96.	1992.9239501953125
97.	2069.578857421875
98.	2073.07568359375
99.	2143.90283203125
100.	2143.32763671875
101.	2129.556884765625
102.	2298.12548828125
103.	2375.093505859375
104.	2448.39599609375
105.	2437.285400390625
106.	2388.610595703125
107.	2161.099853515625
108.	2135.2294921875
109.	2250.0546875
110.	2431.177490234375
111.	2576.428955078125
112.	2319.533935546875
113.	2222.575439453125
114.	2334.198486328125
115.	2433.474853515625
116.	2636.033935546875
117.	2716.60595703125
118.	2740.614013671875
119.	2759.88623046875
121.	2879.8642578125
122.	3185.506103515625
123.	3288.82080078125
124.	3418.522705078125
125.	3588.37255859375
126.	3551.821044921875
127.	3806.185302734375
128.	3913.968994140625
129.	4166.27734375
130.	4034.279052734375
131.	4135.20751953125
132.	3671.197509765625
133.	4115.158203125
134.	3729.12109375
135.	3470.667724609375
136.	3173.6884765625
137.	3431.2197265625
138.	2891.25048828125
139.	2707.017822265625
140.	2365.372314453125
141.	2259.814208984375
142.	1875.611572265625
143.	2496.1611328125
145.	2707.9326171875
146.	2790.60400390625
147.	2503.136474609375
148.	2310.444091796875
149.	2420.952392578125
150.	2618.215576171875
151.	2571.2685546875
153.	2837.92138671875
154.	2712.71044921875
155.	2626.456787109375
156.	2716.8388671875
157.	2724.67822265625
158.	2400.833740234375
159.	2617.858642578125
160.	2469.71044921875
161.	2400.97705078125
162.	2392.825439453125
163.	2396.798583984375
164.	2571.3662109375
165.	2560.697021484375
166.	2398.45361328125
167.	2322.19873046875
168.	2223.99560546875
169.	2236.305908203125
170.	2138.389404296875
171.	1940.73193359375
172.	1896.614990234375
173.	1982.11669921875
174.	2023.184326171875
175.	1822.4755859375
176.	1751.2064208984375
177.	1828.9305419921875
